,ticker,fiscal_year,comprehensive_income_loss_attributable_to_noncontrolling_interest,other_comprehensive_income_loss,comprehensive_income_loss,comprehensive_income_loss_attributable_to_parent,other_comprehensive_income_loss_attributable_to_parent,other_comprehensive_income_loss_attributable_to_noncontrolling_interest
0001283699:2021:FY,TMUS,2021,0.0,216000000.0,3240000000.0,3240000000.0,0.0,0.0
0001428875:2020:FY,TMX,2020,0.0,-47000000.0,504000000.0,504000000.0,-47000000.0,0.0
0001428875:2021:FY,TMX,2021,0.0,17000000.0,142000000.0,142000000.0,17000000.0,0.0
0000097134:2011:FY,TNC,2011,0.0,25750000.0,25750000.0,25750000.0,0.0,0.0
0000097134:2012:FY,TNC,2012,0.0,-1096000.0,40488000.0,40488000.0,-1096000.0,0.0
0000097134:2013:FY,TNC,2013,0.0,5362000.0,45593000.0,45593000.0,5362000.0,0.0
0000097134:2014:FY,TNC,2014,0.0,-13622000.0,37029000.0,37029000.0,-13622000.0,0.0
0000097134:2015:FY,TNC,2015,0.0,-9536000.0,22552000.0,22552000.0,-9536000.0,0.0
0000097134:2016:FY,TNC,2016,0.0,-1794000.0,44820000.0,44820000.0,-1794000.0,0.0
0000097134:2017:FY,TNC,2017,-10000.0,27600000.0,21395000.0,21405000.0,27600000.0,0.0
0000097134:2018:FY,TNC,2018,126000.0,-14871000.0,18667000.0,18541000.0,-14871000.0,0.0
0000097134:2019:FY,TNC,2019,100000.0,-1300000.0,44600000.0,44500000.0,-1300000.0,0.0
0000097134:2020:FY,TNC,2020,0.0,18400000.0,52100000.0,52100000.0,18400000.0,0.0
0000097134:2021:FY,TNC,2021,0.0,-17800000.0,47100000.0,47100000.0,-17800000.0,0.0
0001292653:2010:FY,TNDM,2010,0.0,30491000.0,30491000.0,30491000.0,0.0,0.0
0001292653:2011:FY,TNDM,2011,0.0,24828000.0,24828000.0,24828000.0,0.0,0.0
0001438133:2014:FY,TNDM,2014,0.0,-79516000.0,-79516000.0,-79516000.0,0.0,0.0
0001438133:2015:FY,TNDM,2015,0.0,-72406000.0,-72406000.0,-72406000.0,0.0,0.0
0001438133:2016:FY,TNDM,2016,0.0,-83468000.0,-83468000.0,-83468000.0,0.0,0.0
0001438133:2017:FY,TNDM,2017,0.0,-73032000.0,-73032000.0,-73032000.0,0.0,0.0
0001438133:2018:FY,TNDM,2018,0.0,-13000.0,-122624000.0,-122624000.0,0.0,0.0
0001438133:2019:FY,TNDM,2019,0.0,135000.0,-24618000.0,-24618000.0,0.0,0.0
0001438133:2020:FY,TNDM,2020,0.0,98000.0,-34284000.0,-34284000.0,0.0,0.0
0001438133:2021:FY,TNDM,2021,0.0,-836000.0,14730000.0,14730000.0,0.0,0.0
0000937098:2014:FY,TNET,2014,0.0,-123000.0,15374000.0,15374000.0,-123000.0,0.0
0000937098:2015:FY,TNET,2015,0.0,-407000.0,31288000.0,31288000.0,-407000.0,0.0
0000937098:2016:FY,TNET,2016,0.0,117000.0,61523000.0,61523000.0,117000.0,0.0
0000937098:2017:FY,TNET,2017,0.0,178000000.0,178000000.0,178000000.0,0.0,0.0
0000937098:2018:FY,TNET,2018,0.0,0.0,192000000.0,192000000.0,0.0,0.0
0000937098:2019:FY,TNET,2019,0.0,0.0,212000000.0,212000000.0,212000000.0,0.0
0000937098:2020:FY,TNET,2020,0.0,276000000.0,276000000.0,276000000.0,4000000.0,0.0
0000937098:2021:FY,TNET,2021,0.0,333000000.0,333000000.0,333000000.0,-5000000.0,0.0
0001819133:2021:FY,TNGX,2021,0.0,-59017000.0,-59017000.0,-59017000.0,0.0,0.0
0001361658:2021:FY,TNL,2021,0.0,-32000000.0,276000000.0,276000000.0,0.0,0.0
0001858848:2021:FY,TNYA,2021,0.0,-141000.0,-72862000.0,-72862000.0,0.0,0.0
0001799191:2021:FY,TOI,2021,0.0,0.0,-10927000.0,-10927000.0,0.0,0.0
0000794170:2010:FY,TOL,2010,0.0,0.0,-3374000.0,-3374000.0,0.0,0.0
0000794170:2011:FY,TOL,2011,0.0,37669000.0,37669000.0,37669000.0,0.0,0.0
0000794170:2012:FY,TOL,2012,0.0,-1917000.0,485229000.0,485229000.0,0.0,0.0
0000794170:2013:FY,TOL,2013,0.0,2432000.0,173038000.0,173038000.0,2432000.0,0.0
0000794170:2014:FY,TOL,2014,0.0,-451000.0,339581000.0,339581000.0,-451000.0,0.0
0000794170:2015:FY,TOL,2015,0.0,329000.0,363496000.0,363496000.0,329000.0,0.0
0000794170:2016:FY,TOL,2016,0.0,-827000.0,381268000.0,381268000.0,-827000.0,0.0
0000794170:2017:FY,TOL,2017,0.0,1426000.0,536921000.0,536921000.0,1426000.0,0.0
0000794170:2018:FY,TOL,2018,0.0,2926000.0,751077000.0,751077000.0,2926000.0,0.0
0000794170:2019:FY,TOL,2019,0.0,-6525000.0,583482000.0,583482000.0,-6525000.0,0.0
0000794170:2020:FY,TOL,2020,0.0,-1367000.0,445257000.0,445257000.0,-1367000.0,0.0
0000794170:2021:FY,TOL,2021,0.0,8307000.0,841934000.0,841934000.0,8307000.0,0.0
0000794170:2022:FY,TOL,2022,0.0,36509000.0,1323009000.0,1323009000.0,36509000.0,0.0
0001650164:2021:FY,TOST,2021,0.0,-488000000.0,-488000000.0,-488000000.0,-1000000.0,0.0
0001290677:2016:FY,TPB,2016,0.0,26376000.0,26376000.0,26376000.0,-537000.0,0.0
0001290677:2017:FY,TPB,2017,0.0,1076000.0,21285000.0,21285000.0,0.0,0.0
0001290677:2018:FY,TPB,2018,0.0,413000.0,25702000.0,25702000.0,413000.0,0.0
0001290677:2019:FY,TPB,2019,0.0,-1237000.0,12537000.0,12537000.0,-1237000.0,0.0
0001290677:2020:FY,TPB,2020,0.0,34179000.0,34179000.0,34179000.0,1138000.0,0.0
0001290677:2021:FY,TPB,2021,-615000.0,2622000.0,53884000.0,54499000.0,2622000.0,0.0
0000077543:2011:FY,TPC,2011,0.0,78573000.0,78573000.0,78573000.0,0.0,0.0
0000077543:2012:FY,TPC,2012,0.0,-265359000.0,-265359000.0,-265359000.0,41000.0,0.0
0000077543:2013:FY,TPC,2013,0.0,97491000.0,97491000.0,97491000.0,10195000.0,0.0
0000077543:2014:FY,TPC,2014,0.0,99696000.0,99696000.0,99696000.0,-8240000.0,0.0
0000077543:2015:FY,TPC,2015,0.0,44745000.0,44745000.0,44745000.0,-547000.0,0.0
0000077543:2016:FY,TPC,2016,0.0,92574000.0,92574000.0,92574000.0,-3248000.0,0.0
0000077543:2017:FY,TPC,2017,6162000.0,2695000.0,157239000.0,151077000.0,2695000.0,0.0
0000077543:2018:FY,TPC,2018,14124000.0,-2952000.0,94829000.0,80705000.0,-2731000.0,-221000.0
0000077543:2019:FY,TPC,2019,27858000.0,3742000.0,-356483000.0,-384341000.0,3349000.0,393000.0
0000077543:2020:FY,TPC,2020,44173000.0,-4411000.0,147926000.0,103753000.0,-4641000.0,230000.0
0000077543:2021:FY,TPC,2021,42365000.0,3246000.0,137396000.0,95031000.0,3106000.0,140000.0
0001561680:2013:FY,TPH,2013,0.0,0.0,15374000.0,15374000.0,0.0,0.0
0001561680:2014:FY,TPH,2014,0.0,0.0,84197000.0,84197000.0,0.0,0.0
0001561680:2015:FY,TPH,2015,0.0,0.0,207181000.0,207181000.0,0.0,0.0
0001561680:2016:FY,TPH,2016,0.0,0.0,196133000.0,196133000.0,0.0,0.0
0001561680:2017:FY,TPH,2017,0.0,0.0,187551000.0,187551000.0,0.0,0.0
0001561680:2018:FY,TPH,2018,0.0,0.0,271513000.0,271513000.0,0.0,0.0
0001561680:2019:FY,TPH,2019,0.0,0.0,207187000.0,207187000.0,0.0,0.0
0001561680:2020:FY,TPH,2020,0.0,0.0,282207000.0,282207000.0,0.0,0.0
0001561680:2021:FY,TPH,2021,0.0,0.0,469267000.0,469267000.0,0.0,0.0
0001455684:2016:FY,TPIC,2016,0.0,-3837000.0,10005000.0,10005000.0,0.0,0.0
0001455684:2017:FY,TPIC,2017,0.0,3304000.0,46994000.0,46994000.0,0.0,0.0
0001455684:2018:FY,TPIC,2018,0.0,-13834000.0,-8555000.0,-8555000.0,0.0,0.0
0001455684:2019:FY,TPIC,2019,0.0,-9220000.0,-24928000.0,-24928000.0,0.0,0.0
0001455684:2020:FY,TPIC,2020,0.0,-9378000.0,-28405000.0,-28405000.0,0.0,0.0
0001455684:2021:FY,TPIC,2021,0.0,-21016000.0,-186604000.0,-186604000.0,0.0,0.0
0000097517:2011:FY,TPL,2011,0.0,20276179.0,20276179.0,20276179.0,0.0,0.0
0000097517:2012:FY,TPL,2012,0.0,-119651.0,19528167.0,19528167.0,0.0,0.0
0000097517:2013:FY,TPL,2013,0.0,331953.0,27550461.0,27550461.0,0.0,0.0
0000097517:2014:FY,TPL,2014,0.0,-730782.0,34034238.0,34034238.0,0.0,0.0
0000097517:2015:FY,TPL,2015,0.0,103888.0,50142395.0,50142395.0,0.0,0.0
0000097517:2016:FY,TPL,2016,0.0,289343.0,37528893.0,37528893.0,0.0,0.0
0000097517:2017:FY,TPL,2017,0.0,156000.0,76517000.0,76517000.0,0.0,0.0
0000097517:2018:FY,TPL,2018,0.0,-94000.0,209642000.0,209642000.0,0.0,0.0
0000097517:2019:FY,TPL,2019,0.0,-383000.0,318345000.0,318345000.0,0.0,0.0
0001811074:2021:FY,TPL,2021,0.0,1686000.0,271666000.0,271666000.0,0.0,0.0
0001116132:2018:FY,TPR,2018,0.0,4100000.0,401600000.0,401600000.0,4100000.0,0.0
0001116132:2019:FY,TPR,2019,0.0,-400000.0,643000000.0,643000000.0,-400000.0,0.0
0001116132:2020:FY,TPR,2020,0.0,-9000000.0,-661100000.0,-661100000.0,-9000000.0,0.0
0001116132:2021:FY,TPR,2021,0.0,20200000.0,854400000.0,854400000.0,20200000.0,0.0
0001116132:2022:FY,TPR,2022,0.0,-98900000.0,757400000.0,757400000.0,-98900000.0,0.0
0001595893:2019:FY,TPTX,2019,0.0,271000.0,-71860000.0,-71860000.0,0.0,0.0
0001595893:2020:FY,TPTX,2020,0.0,-62000.0,-157354000.0,-157354000.0,0.0,0.0
0001595893:2021:FY,TPTX,2021,0.0,-1483000.0,-238034000.0,-238034000.0,0.0,0.0
0001206264:2011:FY,TPX,2011,0.0,-8498000.0,211110000.0,211110000.0,0.0,0.0
0001206264:2012:FY,TPX,2012,0.0,7100000.0,113900000.0,113900000.0,0.0,0.0
0001206264:2013:FY,TPX,2013,300000.0,-6100000.0,72800000.0,72500000.0,0.0,0.0
0001206264:2014:FY,TPX,2014,1100000.0,-42000000.0,68000000.0,66900000.0,0.0,0.0
0001206264:2015:FY,TPX,2015,1200000.0,-54400000.0,20300000.0,19100000.0,0.0,0.0
0001206264:2016:FY,TPX,2016,-5600000.0,-11300000.0,185200000.0,190800000.0,0.0,0.0
0001206264:2017:FY,TPX,2017,-10700000.0,28000000.0,168700000.0,179400000.0,0.0,0.0
0001206264:2018:FY,TPX,2018,-2900000.0,-19800000.0,77800000.0,80700000.0,0.0,0.0
0001206264:2019:FY,TPX,2019,-100000.0,7600000.0,197000000.0,197100000.0,0.0,0.0
0001206264:2020:FY,TPX,2020,1000000.0,22200000.0,372000000.0,371000000.0,0.0,0.0
0001206264:2021:FY,TPX,2021,500000.0,-33700000.0,591300000.0,590800000.0,0.0,0.0
0000098677:2011:FY,TR,2011,0.0,35198000.0,35198000.0,35198000.0,-8740000.0,0.0
0000098677:2012:FY,TR,2012,0.0,55510000.0,55510000.0,55510000.0,3506000.0,0.0
0000098677:2013:FY,TR,2013,0.0,11809000.0,72658000.0,72658000.0,0.0,0.0
0000098677:2014:FY,TR,2014,-438000.0,-8460000.0,54400000.0,54838000.0,0.0,0.0
0000098677:2015:FY,TR,2015,-38000.0,-4266000.0,61861000.0,61899000.0,0.0,0.0
0000098677:2016:FY,TR,2016,-191000.0,-2882000.0,64437000.0,64628000.0,0.0,0.0
0000098677:2017:FY,TR,2017,-210000.0,-1545000.0,79109000.0,79319000.0,0.0,0.0
0000098677:2018:FY,TR,2018,-88000.0,-1024000.0,55781000.0,55869000.0,0.0,0.0
0000098677:2019:FY,TR,2019,-81000.0,1977000.0,66816000.0,66897000.0,0.0,0.0
0000098677:2020:FY,TR,2020,-21000.0,430000.0,59404000.0,59425000.0,0.0,0.0
0000098677:2021:FY,TR,2021,-18000.0,-5198000.0,60110000.0,60128000.0,0.0,0.0
0000096869:2011:FY,TRC,2011,-113000.0,-2452000.0,13329000.0,13216000.0,0.0,0.0
0000096869:2012:FY,TRC,2012,-158000.0,-362000.0,3921000.0,4079000.0,0.0,0.0
0000096869:2013:FY,TRC,2013,-62000.0,1785000.0,5888000.0,5950000.0,0.0,0.0
0000096869:2014:FY,TRC,2014,107000.0,-3555000.0,2207000.0,2100000.0,0.0,0.0
0000096869:2015:FY,TRC,2015,-38000.0,-3000.0,2909000.0,2947000.0,0.0,0.0
0000096869:2016:FY,TRC,2016,-43000.0,663000.0,1178000.0,1221000.0,0.0,0.0
0000096869:2017:FY,TRC,2017,-24000.0,975000.0,-604000.0,-580000.0,0.0,0.0
0000096869:2018:FY,TRC,2018,-20000.0,407000.0,4642000.0,4662000.0,0.0,0.0
0000096869:2019:FY,TRC,2019,-1000.0,-1914000.0,8665000.0,8666000.0,0.0,0.0
0000096869:2020:FY,TRC,2020,-7000.0,-2949000.0,-3696000.0,-3689000.0,0.0,0.0
0000096869:2021:FY,TRC,2021,-6000.0,2898000.0,8240000.0,8246000.0,0.0,0.0
0001434621:2011:FY,TREE,2011,0.0,-59503000.0,-59503000.0,-59503000.0,0.0,0.0
0001434621:2012:FY,TREE,2012,0.0,46625000.0,46625000.0,46625000.0,0.0,0.0
0001434621:2013:FY,TREE,2013,0.0,0.0,3947000.0,3947000.0,0.0,0.0
0001434621:2014:FY,TREE,2014,0.0,9362000.0,9362000.0,9362000.0,0.0,0.0
0001434621:2015:FY,TREE,2015,0.0,48047000.0,48047000.0,48047000.0,0.0,0.0
0001434621:2016:FY,TREE,2016,0.0,27494000.0,27494000.0,27494000.0,0.0,0.0
0001434621:2017:FY,TREE,2017,589000.0,16167000.0,16167000.0,15578000.0,0.0,0.0
0001434621:2018:FY,TREE,2018,0.0,96499000.0,96499000.0,96499000.0,0.0,0.0
0001434621:2019:FY,TREE,2019,0.0,0.0,17828000.0,17828000.0,0.0,0.0
0001434621:2020:FY,TREE,2020,0.0,0.0,-48255000.0,-48255000.0,0.0,0.0
0001434621:2021:FY,TREE,2021,0.0,0.0,69115000.0,69115000.0,0.0,0.0
0001069878:2011:FY,TREX,2011,0.0,-11404000.0,-11404000.0,-11404000.0,0.0,0.0
0001069878:2012:FY,TREX,2012,0.0,2720000.0,2720000.0,2720000.0,0.0,0.0
0001069878:2013:FY,TREX,2013,0.0,34598000.0,34598000.0,34598000.0,0.0,0.0
0001069878:2014:FY,TREX,2014,0.0,41521000.0,41521000.0,41521000.0,0.0,0.0
0001069878:2015:FY,TREX,2015,0.0,48098000.0,48098000.0,48098000.0,0.0,0.0
0001069878:2016:FY,TREX,2016,0.0,67847000.0,67847000.0,67847000.0,0.0,0.0
0001069878:2017:FY,TREX,2017,0.0,95128000.0,95128000.0,95128000.0,0.0,0.0
0001069878:2018:FY,TREX,2018,0.0,0.0,134572000.0,134572000.0,0.0,0.0
0001069878:2019:FY,TREX,2019,0.0,0.0,144738000.0,144738000.0,0.0,0.0
0001069878:2020:FY,TREX,2020,0.0,0.0,175631000.0,175631000.0,0.0,0.0
0001069878:2021:FY,TREX,2021,0.0,0.0,208737000.0,208737000.0,0.0,0.0
0001389170:2012:FY,TRGP,2012,0.0,0.0,159300000.0,159300000.0,0.0,0.0
0001389170:2013:FY,TRGP,2013,-118300000.0,-19600000.0,181800000.0,63500000.0,-1600000.0,-17900000.0
0001389170:2014:FY,TRGP,2014,378600000.0,63200000.0,486200000.0,107600000.0,5300000.0,57900000.0
0001389170:2015:FY,TRGP,2015,-184800000.0,25800000.0,-125600000.0,59200000.0,900000.0,24900000.0
0001389170:2016:FY,TRGP,2016,40700000.0,-87300000.0,-246400000.0,-287100000.0,-99800000.0,12500000.0
0001389170:2017:FY,TRGP,2017,50200000.0,8400000.0,112600000.0,62400000.0,8400000.0,0.0
0001389170:2018:FY,TRGP,2018,58800000.0,129400000.0,189800000.0,131000000.0,129400000.0,0.0
0001389170:2019:FY,TRGP,2019,250400000.0,-1800000.0,39400000.0,-211000000.0,0.0,0.0
0001389170:2020:FY,TRGP,2020,228900000.0,-234300000.0,-1559300000.0,-1788200000.0,0.0,0.0
0001389170:2021:FY,TRGP,2021,350900000.0,-89100000.0,333000000.0,-17900000.0,0.0,0.0
0001526520:2011:FY,TRIP,2011,0.0,-781000.0,177010000.0,177010000.0,0.0,0.0
0001526520:2012:FY,TRIP,2012,519000.0,1841000.0,196429000.0,195910000.0,0.0,0.0
0001526520:2013:FY,TRIP,2013,0.0,544000.0,205987000.0,205987000.0,0.0,0.0
0001526520:2014:FY,TRIP,2014,0.0,-31000000.0,195000000.0,195000000.0,0.0,0.0
0001526520:2015:FY,TRIP,2015,0.0,-32000000.0,166000000.0,166000000.0,0.0,0.0
0001526520:2016:FY,TRIP,2016,0.0,-14000000.0,106000000.0,106000000.0,0.0,0.0
0001526520:2017:FY,TRIP,2017,0.0,35000000.0,16000000.0,16000000.0,0.0,0.0
0001526520:2018:FY,TRIP,2018,0.0,-20000000.0,93000000.0,93000000.0,-20000000.0,0.0
0001526520:2019:FY,TRIP,2019,0.0,-1000000.0,125000000.0,125000000.0,-1000000.0,0.0
0001526520:2020:FY,TRIP,2020,0.0,29000000.0,-260000000.0,-260000000.0,29000000.0,0.0
0001526520:2021:FY,TRIP,2021,0.0,-22000000.0,-170000000.0,-170000000.0,-22000000.0,0.0
0000864749:2010:FY,TRMB,2010,0.0,-270000.0,103343000.0,103343000.0,0.0,0.0
0000864749:2011:FY,TRMB,2011,-1846000.0,-42887000.0,106022000.0,107868000.0,0.0,0.0
0000864749:2012:FY,TRMB,2012,-1344000.0,17471000.0,207187000.0,208531000.0,0.0,0.0
0000864749:2013:FY,TRMB,2013,-689000.0,10583000.0,228749000.0,229438000.0,0.0,0.0
0000864749:2015:FY,TRMB,2015,-230000.0,-94522000.0,119366000.0,119596000.0,0.0,0.0
0000864749:2016:FY,TRMB,2016,-200000.0,-53100000.0,79100000.0,79300000.0,0.0,0.0
0000864749:2017:FY,TRMB,2017,100000.0,88700000.0,209900000.0,209800000.0,0.0,0.0
0000864749:2018:FY,TRMB,2018,500000.0,-54700000.0,228600000.0,228100000.0,0.0,0.0
0000864749:2019:FY,TRMB,2019,200000.0,9300000.0,523800000.0,523600000.0,0.0,0.0
0000864749:2021:FY,TRMB,2021,100000.0,-63200000.0,429600000.0,429500000.0,0.0,0.0
0000036146:2011:FY,TRMK,2011,0.0,121388000.0,121388000.0,121388000.0,0.0,0.0
0000036146:2012:FY,TRMK,2012,0.0,117557000.0,117557000.0,117557000.0,274000.0,0.0
0000036146:2013:FY,TRMK,2013,0.0,69934000.0,69934000.0,69934000.0,-47126000.0,0.0
0000036146:2014:FY,TRMK,2014,0.0,124809000.0,124809000.0,124809000.0,1247000.0,0.0
0000036146:2015:FY,TRMK,2015,0.0,-2910000.0,113128000.0,113128000.0,-2910000.0,0.0
0000036146:2016:FY,TRMK,2016,0.0,-404000.0,108007000.0,108007000.0,-404000.0,0.0
0000036146:2017:FY,TRMK,2017,0.0,6073000.0,111703000.0,111703000.0,6073000.0,0.0
0000036146:2018:FY,TRMK,2018,0.0,-7430000.0,142154000.0,142154000.0,-7430000.0,0.0
0000036146:2019:FY,TRMK,2019,0.0,32079000.0,182539000.0,182539000.0,32079000.0,0.0
0000036146:2020:FY,TRMK,2020,0.0,22549000.0,182574000.0,182574000.0,22549000.0,0.0
0000036146:2021:FY,TRMK,2021,0.0,-31509000.0,115856000.0,115856000.0,-31509000.0,0.0
0000099780:2010:FY,TRN,2010,0.0,-6600000.0,68800000.0,68800000.0,0.0,0.0
0000099780:2011:FY,TRN,2011,0.0,-28400000.0,117300000.0,117300000.0,0.0,0.0
0000099780:2012:FY,TRN,2012,100000.0,-14500000.0,239200000.0,239100000.0,-16100000.0,0.0
0000099780:2013:FY,TRN,2013,21100000.0,74700000.0,467100000.0,446000000.0,70500000.0,4200000.0
0000099780:2014:FY,TRN,2014,34100000.0,-31000000.0,678300000.0,644200000.0,-34000000.0,3000000.0
0000099780:2015:FY,TRN,2015,32500000.0,-500000.0,825500000.0,793000000.0,-3500000.0,0.0
0000099780:2016:FY,TRN,2016,24200000.0,5000000.0,369700000.0,345500000.0,1900000.0,0.0
0000099780:2017:FY,TRN,2017,13700000.0,11300000.0,724900000.0,711200000.0,8700000.0,0.0
0000099780:2018:FY,TRN,2018,5200000.0,-13200000.0,149900000.0,144700000.0,-14600000.0,0.0
0000099780:2019:FY,TRN,2019,-200000.0,-35000000.0,101100000.0,101300000.0,-36300000.0,0.0
0000099780:2020:FY,TRN,2020,-77700000.0,123400000.0,-102800000.0,-25100000.0,122200000.0,0.0
0000099780:2021:FY,TRN,2021,1000000.0,15100000.0,196900000.0,195900000.0,13900000.0,0.0
0001476150:2011:FY,TRNO,2011,0.0,0.0,-3729000.0,-3729000.0,0.0,0.0
0001476150:2012:FY,TRNO,2012,0.0,0.0,4065000.0,4065000.0,0.0,0.0
0001476150:2013:FY,TRNO,2013,0.0,0.0,6641000.0,6641000.0,0.0,0.0
0001476150:2014:FY,TRNO,2014,0.0,-147000.0,10571000.0,10571000.0,0.0,0.0
0001476150:2015:FY,TRNO,2015,0.0,-649000.0,13952000.0,13952000.0,0.0,0.0
0001476150:2016:FY,TRNO,2016,0.0,-102000.0,15016000.0,15016000.0,0.0,0.0
0001476150:2017:FY,TRNO,2017,0.0,-148000.0,52947000.0,52947000.0,0.0,0.0
0001476150:2018:FY,TRNO,2018,0.0,285000.0,63574000.0,63574000.0,0.0,0.0
0001476150:2019:FY,TRNO,2019,0.0,324000.0,55840000.0,55840000.0,0.0,0.0
0001476150:2020:FY,TRNO,2020,0.0,254000.0,80049000.0,80049000.0,0.0,0.0
0001476150:2021:FY,TRNO,2021,0.0,183000.0,87437000.0,87437000.0,0.0,0.0
0000099302:2012:FY,TRNS,2012,0.0,3265000.0,3265000.0,3265000.0,0.0,0.0
0000099302:2013:FY,TRNS,2013,0.0,33000.0,3737000.0,3737000.0,0.0,0.0
0000099302:2014:FY,TRNS,2014,0.0,86000.0,4070000.0,4070000.0,0.0,0.0
0000099302:2015:FY,TRNS,2015,0.0,-710000.0,3316000.0,3316000.0,0.0,0.0
0000099302:2016:FY,TRNS,2016,0.0,-215000.0,3909000.0,3909000.0,0.0,0.0
0000099302:2017:FY,TRNS,2017,0.0,-56000.0,4466000.0,4466000.0,0.0,0.0
0000099302:2019:FY,TRNS,2019,0.0,-330000.0,6815000.0,6815000.0,0.0,0.0
0000099302:2020:FY,TRNS,2020,0.0,-399000.0,7668000.0,7668000.0,0.0,0.0
0000099302:2021:FY,TRNS,2021,0.0,559000.0,8350000.0,8350000.0,0.0,0.0
0000099302:2022:FY,TRNS,2022,0.0,218000.0,11598000.0,11598000.0,0.0,0.0
0001113169:2011:FY,TROW,2011,0.0,736900000.0,736900000.0,736900000.0,0.0,0.0
0001113169:2012:FY,TROW,2012,0.0,912700000.0,912700000.0,912700000.0,29100000.0,0.0
0001113169:2013:FY,TROW,2013,0.0,1104100000.0,1104100000.0,1104100000.0,56400000.0,0.0
0001113169:2014:FY,TROW,2014,0.0,1177700000.0,1177700000.0,1177700000.0,-51900000.0,0.0
0001113169:2015:FY,TROW,2015,0.0,1173200000.0,1173200000.0,1173200000.0,-49800000.0,0.0
0001113169:2016:FY,TROW,2016,36500000.0,-45100000.0,1208900000.0,1172400000.0,-42600000.0,-2500000.0
0001113169:2017:FY,TROW,2017,104600000.0,6100000.0,1587300000.0,1482700000.0,-15100000.0,21200000.0
0001113169:2018:FY,TROW,2018,-94900000.0,-54300000.0,1714400000.0,1809300000.0,-28200000.0,-26100000.0
0001113169:2019:FY,TROW,2019,118000000.0,-600000.0,2248300000.0,2130300000.0,-1000000.0,400000.0
0001113169:2020:FY,TROW,2020,185500000.0,54900000.0,2578200000.0,2392700000.0,20000000.0,34900000.0
0001113169:2021:FY,TROW,2021,-10600000.0,-29700000.0,3068800000.0,3079400000.0,-3500000.0,-26200000.0
0001530804:2012:FY,TROX,2012,0.0,0.0,1134000000.0,1134000000.0,0.0,0.0
0001530804:2013:FY,TROX,2013,-34000000.0,-293000000.0,-383000000.0,-349000000.0,0.0,0.0
0001530804:2014:FY,TROX,2014,-21000000.0,-143000000.0,-560000000.0,-539000000.0,-143000000.0,0.0
0001530804:2015:FY,TROX,2015,-66000000.0,-277000000.0,-584000000.0,-518000000.0,0.0,0.0
0001530804:2016:FY,TROX,2016,32000000.0,132000000.0,74000000.0,42000000.0,0.0,0.0
0001530804:2017:FY,TROX,2017,42000000.0,123000000.0,-149000000.0,-191000000.0,0.0,0.0
0001530804:2018:FY,TROX,2018,-7000000.0,-181000000.0,-151000000.0,-144000000.0,0.0,0.0
0001530804:2019:FY,TROX,2019,28000000.0,11000000.0,-86000000.0,-114000000.0,0.0,0.0
0001530804:2020:FY,TROX,2020,10000000.0,-20000000.0,975000000.0,965000000.0,0.0,0.0
0001530804:2021:FY,TROX,2021,7000000.0,-104000000.0,199000000.0,192000000.0,0.0,0.0
0000842633:2011:FY,TRS,2011,0.0,53880000.0,53880000.0,53880000.0,0.0,0.0
0000842633:2012:FY,TRS,2012,2410000.0,-320000.0,35970000.0,33560000.0,0.0,0.0
0000842633:2013:FY,TRS,2013,4520000.0,-11430000.0,68640000.0,64120000.0,0.0,0.0
0000842633:2014:FY,TRS,2014,810000.0,-17610000.0,51670000.0,50860000.0,0.0,0.0
0000842633:2015:FY,TRS,2015,0.0,-13210000.0,-46610000.0,-46610000.0,0.0,0.0
0000842633:2016:FY,TRS,2016,0.0,-13100000.0,-52900000.0,-52900000.0,0.0,0.0
0000842633:2017:FY,TRS,2017,0.0,7070000.0,38030000.0,38030000.0,0.0,0.0
0000842633:2018:FY,TRS,2018,0.0,480000.0,83780000.0,83780000.0,0.0,0.0
0000842633:2019:FY,TRS,2019,0.0,12120000.0,110740000.0,110740000.0,0.0,0.0
0000842633:2020:FY,TRS,2020,0.0,380000.0,-79380000.0,-79380000.0,0.0,0.0
0000842633:2021:FY,TRS,2021,0.0,5850000.0,63160000.0,63160000.0,0.0,0.0
0000357301:2011:FY,TRST,2011,0.0,0.0,33087000.0,33087000.0,0.0,0.0
0000357301:2012:FY,TRST,2012,0.0,4051000.0,41585000.0,41585000.0,4051000.0,0.0
0000357301:2013:FY,TRST,2013,0.0,-15361000.0,24451000.0,24451000.0,-15361000.0,0.0
0000357301:2014:FY,TRST,2014,0.0,9294000.0,53487000.0,53487000.0,9294000.0,0.0
0000357301:2015:FY,TRST,2015,0.0,-272000.0,41966000.0,41966000.0,-272000.0,0.0
0000357301:2016:FY,TRST,2016,0.0,41131000.0,41131000.0,41131000.0,-1470000.0,0.0
0000357301:2017:FY,TRST,2017,0.0,47590000.0,47590000.0,47590000.0,4445000.0,0.0
0000357301:2018:FY,TRST,2018,0.0,54288000.0,54288000.0,54288000.0,-7157000.0,0.0
0000357301:2019:FY,TRST,2019,0.0,72610000.0,72610000.0,72610000.0,14770000.0,0.0
0000357301:2020:FY,TRST,2020,0.0,59927000.0,59927000.0,59927000.0,7475000.0,0.0
0000357301:2021:FY,TRST,2021,0.0,61730000.0,61730000.0,61730000.0,211000.0,0.0
0001660734:2016:FY,TRTN,2016,0.0,16907000.0,16907000.0,16907000.0,24639000.0,0.0
0001660734:2017:FY,TRTN,2017,0.0,184000.0,344782000.0,344782000.0,353710000.0,0.0
